t1_runs_vs_t2,t1_sr_vs_t2,t1_dismissals_vs_t2,t1_batsmen_venue,t1_bowlers_venue,t1_team_venue_win,t1_batsmen_form,t1_bowlers_form,t2_runs_vs_t1,t2_sr_vs_t1,t2_dismissals_vs_t1,t2_batsmen_venue,t2_bowlers_venue,t2_team_venue_win,t2_batsmen_form,t2_bowlers_form,toss_factor,t1_win_rate_h2h,match_id,winner
10.272727272727273,150.3030303030303,0.36363636363636365,1.3243409682150913,4.0,0.8333333333333333,15.750000000000002,0.05565265255140325,1.0,100.0,0.0,0.5394179894179894,2.0,0.0,3.0,0.04173948941355244,0.4166666666666667,1.0,287860,1
1.1395021158781424,100.0,0.05565265255140325,1.1206604595181433,4.0,0.5,14.277777777777777,1.0055943943538945,7.75,153.95833333333334,0.08333333333333333,1.2410387706667199,0.05565265255140325,0.75,22.75,0.0,0.3,0.5833333333333334,287861,0
1.1395021158781424,100.0,0.05565265255140325,1.0922270825025768,4.0,0.6666666666666666,23.53333333333333,1.0,19.666666666666668,115.21407724687664,0.7777777777777778,1.3412091618581095,0.05565265255140325,0.8333333333333333,24.266666666666666,0.0,0.4166666666666667,0.6,287863,0
1.1395021158781424,100.0,0.05565265255140325,0.9664611704085387,2.3333333333333335,0.0,25.333333333333332,0.6111305305102807,7.866666666666666,139.67957967957966,0.2,1.2504722514484197,0.05565265255140325,0.325,19.934567089842297,0.0,0.3,0.0,287864,0
11.222222222222221,125.99068671532437,0.3333333333333333,1.0922270825025768,4.0,0.6666666666666666,22.67222222222222,1.4833333333333334,7.85,125.77922077922076,0.3,1.1016458014182104,4.6,0.6666666666666666,11.403084391272406,1.0111305305102807,0.4166666666666667,0.5384615384615384,287865,1
1.1395021158781424,100.0,0.05565265255140325,1.0717243283032756,0.05565265255140325,0.0,20.333333333333332,0.03710176836760217,7.666666666666667,140.74074074074073,0.0,1.2524195103142473,0.05565265255140325,0.75,24.55,0.0,0.3,0.375,287866,0
6.714285714285714,118.04267161410017,0.2857142857142857,0.9231713206514609,2.3333333333333335,0.325,23.061111111111106,1.0833333333333333,6.7272727272727275,119.68614718614717,0.36363636363636365,1.1170820600386377,4.0,0.5,16.625,0.9352175508504678,0.3,0.5384615384615384,287867,1
14.461538461538462,106.60637439483592,0.5384615384615384,1.2641885054600572,0.05565265255140325,0.6666666666666666,18.0,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,1.3243409682150913,6.0,0.8333333333333333,21.780555555555555,1.0139131631378508,0.4166666666666667,0.7142857142857143,287868,1
17.466666666666665,120.9053687053687,0.8,1.1464143963062492,5.666666666666667,0.625,21.269444444444446,1.4249999999999998,6.277777777777778,129.9642079053844,0.2222222222222222,1.4522221324427207,1.5,0.5,17.833333333333332,0.8972464964711842,0.5384615384615384,0.5,287869,1
1.1395021158781424,100.0,0.05565265255140325,1.1227085175361038,2.0,0.25,27.708333333333332,0.9222222222222222,12.181818181818182,136.1999763026156,0.18181818181818182,1.238094229365781,0.05565265255140325,0.6666666666666666,20.13888888888889,0.0,0.4166666666666667,0.5,287870,0
9.181818181818182,93.05792246968717,0.5454545454545454,1.3243409682150913,0.05565265255140325,0.8333333333333333,22.583333333333332,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,0.9987938876751504,3.0,0.3333333333333333,17.801028130424136,0.4444929929423683,0.4166666666666667,0.6666666666666666,287871,1
1.1395021158781424,100.0,0.05565265255140325,1.153990153882007,5.666666666666667,0.625,23.3,1.301413163137851,10.1,94.49572368421053,0.3,0.9807800079079932,0.05565265255140325,0.5833333333333333,23.01111111111111,0.0,0.5384615384615384,0.16666666666666666,287872,0
8.0,120.0,0.25,1.514232375377259,0.05565265255140325,1.0,21.0,0.0,1.1395021158781424,100.0,0.05565265255140325,1.390317370537959,2.0,0.5,19.808333333333334,0.6,0.5384615384615384,0.5333333333333333,287873,1
1.1395021158781424,100.0,0.05565265255140325,0.6260869565217391,0.05565265255140325,0.5,22.766666666666666,0.904463863843614,8.555555555555555,178.8985088985089,0.0,1.4427318295739349,0.05565265255140325,0.75,23.9,0.0,0.3,0.23076923076923078,287874,0
1.1395021158781424,100.0,0.05565265255140325,1.2361305361305364,2.25,0.0,15.523250352646357,0.6611305305102807,20.6,149.44947413697412,0.5,1.1357747713444863,0.05565265255140325,0.8333333333333333,20.26388888888889,0.05565265255140325,0.3,0.0,287875,0
10.565217391304348,124.33960938180887,0.2608695652173913,1.0181045311307562,5.0,1.0,23.55102813042414,1.0,7.333333333333333,134.84848484848484,0.0,0.9807800079079932,3.0,0.5833333333333333,23.00833333333333,1.01,0.5384615384615384,0.5625,287876,1
1.1395021158781424,100.0,0.05565265255140325,1.2590110622344506,1.0,0.0,22.46666666666667,0.7,9.8,135.58377896613192,0.3,1.1642079231896165,0.05565265255140325,0.8333333333333333,23.03333333333333,0.0,0.3,0.4,287877,0
12.333333333333334,124.11946849446848,0.5833333333333334,1.4720052403506143,5.0,1.0,31.527777777777775,0.75,11.833333333333334,171.44896769896772,0.5,1.3565035273368606,4.0,0.25,24.183333333333337,0.6185508841838011,0.5384615384615384,0.4,287878,1
14.222222222222221,140.58682058682058,0.6111111111111112,1.2749451211461016,4.0,0.6666666666666666,24.870472574868582,1.0,4.25,105.30303030303028,0.5,1.2571914515880034,5.0,0.6666666666666666,21.444444444444443,1.4499999999999997,0.4166666666666667,0.4,287879,1
9.727272727272727,138.9556277056277,0.36363636363636365,1.3218167701863353,2.0,0.5,12.979834038626047,0.6,6.0,40.131578947368425,0.75,0.3500386996904024,2.0,0.0,15.723250352646359,1.37,0.5,0.8333333333333334,291343,1
1.1395021158781424,100.0,0.05565265255140325,0.8813359155464418,3.0,0.8333333333333333,26.455555555555552,0.8222610610205614,7.769230769230769,97.1980583519045,0.38461538461538464,1.0772005772005773,0.05565265255140325,0.625,16.977777777777778,0.0,0.3888888888888889,0.4,291356,0
1.1395021158781424,100.0,0.05565265255140325,0.7906389874980707,1.0,0.0,16.1,1.063913163137851,11.363636363636363,129.53870253335492,0.18181818181818182,1.2523613814983054,0.05565265255140325,0.5666666666666667,14.066666666666668,0.0,0.25,0.5,296903,0
1.1395021158781424,100.0,0.05565265255140325,1.294753086419753,0.05565265255140325,0.0,24.633333333333336,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,1.3482834008097169,0.05565265255140325,1.0,30.029999999999994,0.0,0.0,0.2857142857142857,297800,0
10.8,91.19047619047618,0.5,1.01766586751583,3.6666666666666665,0.6666666666666666,16.139917019313025,1.3833333333333335,11.0,97.98648074952423,0.4,1.1857204616433825,4.0,0.6507936507936507,20.383333333333336,0.7333333333333334,0.4166666666666667,0.16666666666666666,298795,0
5.1,93.66666666666667,0.1,1.0639403965210417,2.5,0.5,21.944444444444446,0.5371017683676022,7.916666666666667,83.03224553224554,0.9166666666666666,1.2147121930160663,4.5,0.6507936507936507,22.489917019313022,1.0,0.4166666666666667,0.3333333333333333,298804,0
11.73076923076923,143.51630724460176,0.38461538461538464,1.5020585552554861,3.0,1.0,18.223250352646357,1.675,15.421052631578947,112.70447096762885,0.8421052631578947,1.0852128699889325,6.6,0.4182692307692308,16.512139241535248,0.8611305305102807,0.47619047619047616,0.7777777777777778,300435,1
11.222222222222221,172.80244456457046,0.2777777777777778,1.277179058758006,1.6666666666666667,1.0,20.53333333333333,1.2333333333333334,17.142857142857142,115.6954711954712,0.8571428571428571,1.0245339845339847,2.0,0.0,19.975,0.5139131631378508,1.0,0.7777777777777778,300436,1
6.5,86.36363636363637,0.5,0.9466631766713199,1.0,0.39285714285714285,8.023250352646357,1.3333333333333333,7.777777777777778,150.06172839506175,0.2222222222222222,1.2067090556029174,2.0,0.5,13.138888888888888,0.4,0.43478260869565216,0.0,306987,0
26.5,191.44406981906982,0.3,1.4139292676134783,3.0,1.0,22.208333333333332,0.3518842175171344,7.285714285714286,129.8701298701299,0.42857142857142855,1.2067090556029174,3.0,0.5,14.555555555555555,0.3741064397393566,0.43478260869565216,0.75,306989,1
1.1395021158781424,100.0,0.05565265255140325,0.8776155576237009,1.6666666666666667,0.39285714285714285,12.023250352646357,0.344463863843614,8.0,100.39127539127539,0.18181818181818182,0.993452380952381,0.05565265255140325,1.0,19.834875528969533,0.0,0.43478260869565216,0.0,306991,0
1.1395021158781424,100.0,0.05565265255140325,0.15595238095238095,4.0,0.6666666666666666,12.42983403862605,0.8,5.333333333333333,80.17604617604617,0.5333333333333333,0.8214285714285715,0.05565265255140325,1.0,18.176028130424132,0.05565265255140325,0.6666666666666666,0.5384615384615384,319112,0
1.1395021158781424,100.0,0.05565265255140325,1.330121237458194,0.05565265255140325,0.3,9.483701269526886,0.0,1.1395021158781424,100.0,0.05565265255140325,1.2700460829493088,0.05565265255140325,0.6309523809523809,4.203701269526885,0.0,0.7272727272727273,0.5,319142,0
15.736842105263158,137.79828358775725,0.5789473684210527,1.2987401487401489,0.05565265255140325,0.8035714285714286,20.599999999999998,1.5,1.1395021158781424,100.0,0.05565265255140325,0.7168518518518519,1.3333333333333333,0.0,16.511111111111113,0.7222610610205613,0.5833333333333334,0.75,343764,1
7.714285714285714,108.93630179344466,0.7142857142857143,1.3448004254252897,3.5,0.6507936507936507,19.566666666666666,0.37043510170093547,3.4,88.33333333333334,0.4,1.1953236106754617,7.0,0.3333333333333333,19.213167371959383,0.6778263262757016,0.4166666666666667,1.0,350347,1
15.916666666666666,109.3859126984127,0.5833333333333334,1.0985597195578363,1.5,0.25,12.045472574868578,0.9833333333333334,12.222222222222221,79.57977207977207,0.4444444444444444,1.1021824921405008,5.0,0.6507936507936507,14.379834038626049,0.95,0.4166666666666667,0.5,350475,0
15.818181818181818,133.53634244543335,0.7272727272727273,1.4212326021456614,0.05565265255140325,0.4222222222222222,16.75658368597969,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,0.8135026737967914,1.0,0.5,25.089917019313024,1.0185508841838011,0.5,0.2857142857142857,350476,1
16.333333333333332,120.90422667383453,0.6296296296296297,1.0785790711588306,3.75,0.625,29.097222222222225,1.3111305305102807,11.555555555555555,104.29914529914531,0.5,0.5710084033613446,2.25,0.0,16.666666666666668,0.7211305305102808,0.3888888888888889,0.5,351694,1
1.1395021158781424,100.0,0.05565265255140325,0.9269656699889258,0.05565265255140325,0.0,23.016666666666666,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,1.405941717262472,0.05565265255140325,0.8333333333333333,29.45,0.0,0.7,0.2857142857142857,351695,0
10.666666666666666,95.83333333333333,0.3333333333333333,1.2848841170727738,1.5,0.6190476190476191,19.55,0.4371017683676021,9.142857142857142,99.28571428571429,0.42857142857142855,0.8203525641025641,0.05565265255140325,0.25,9.553084391272405,0.05565265255140325,0.5625,0.8333333333333334,351696,1
1.1395021158781424,100.0,0.05565265255140325,0.9534778946543652,1.5,0.0,14.479834038626047,0.5778263262757016,8.764705882352942,129.50126670714906,0.35294117647058826,0.7754741110491018,0.05565265255140325,0.2,8.573250352646356,0.0,0.5,0.36363636363636365,352674,0
1.1395021158781424,100.0,0.05565265255140325,0.6047979797979798,2.0,0.0,1.1395021158781427,0.05565265255140325,5.333333333333333,52.72005772005772,0.3333333333333333,0.8082611127015258,0.05565265255140325,0.5,15.75,0.0,0.4375,0.0,354456,0
8.25,96.66666666666666,0.25,1.0454193600380044,0.05565265255140325,0.5,12.646500705292715,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,1.1600608612493162,1.0,0.5,1.1395021158781427,0.05565265255140325,0.6666666666666666,0.0,355991,0
1.1395021158781424,100.0,0.05565265255140325,1.1204761904761906,0.05565265255140325,0.0,10.555800846351257,0.0,1.1395021158781424,100.0,0.05565265255140325,1.5009502262443442,0.05565265255140325,0.75,23.04,0.0,0.6,0.0,355992,0
1.1395021158781424,100.0,0.05565265255140325,0.7269822551662174,1.5,0.0,20.81666666666667,0.6,15.333333333333334,145.68342151675486,0.5555555555555556,1.1026011143545573,0.05565265255140325,0.5,26.89666666666667,0.0,0.6,0.5,355993,0
13.375,130.80357142857144,0.25,0.9402173107568309,0.05565265255140325,0.6666666666666666,24.333333333333332,1.0,5.0,140.0,0.0,1.076648173362106,2.0,0.0,14.75,0.15188421751713443,0.6153846153846154,0.8571428571428571,355994,1
9.0,155.24208247892457,0.21052631578947367,1.581063813339649,0.05565265255140325,1.0,25.524999999999995,0.0,1.1395021158781424,100.0,0.05565265255140325,1.1083333333333334,2.5,0.0,14.444444444444443,0.6111305305102807,0.6,1.0,355995,1
13.0,122.44958324503779,0.45454545454545453,1.3338385177261503,0.05565265255140325,0.41666666666666663,18.916666666666668,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,1.0413129355571218,10.0,0.75,16.723250352646357,1.0407731064060233,0.6,0.6666666666666666,355996,1
1.1395021158781424,100.0,0.05565265255140325,1.076648173362106,2.0,0.0,16.027777777777775,0.48521755085046775,8.375,125.20337301587301,0.25,0.9578335454957417,0.05565265255140325,0.25,1.1395021158781427,0.0,0.6153846153846154,0.6,355997,0
1.1395021158781424,100.0,0.05565265255140325,0.910650623885918,1.5,0.0,20.233333333333334,0.7311305305102807,12.75,111.22402597402598,0.45,1.2746979436069379,0.05565265255140325,1.0,24.241666666666664,0.0,0.6153846153846154,0.4166666666666667,355998,0
12.8,131.0279845062454,0.5333333333333333,1.2044200532505023,0.05565265255140325,0.75,20.599999999999998,1.5,1.1395021158781424,100.0,0.05565265255140325,1.1600608612493162,1.6666666666666667,0.5,22.333333333333332,0.42226106102056127,0.6666666666666666,1.0,355999,1
1.1395021158781424,100.0,0.05565265255140325,0.9120082815734989,0.05565265255140325,1.0,28.200000000000003,0.5518842175171345,16.3,112.75974025974025,0.5,0.8735313662945242,0.05565265255140325,0.0,22.366666666666664,0.0,0.6666666666666666,0.625,356000,1
1.1395021158781424,100.0,0.05565265255140325,0.9834343814414052,3.3333333333333335,0.25,15.356583685979691,1.0139131631378508,6.1,91.8102453102453,0.2,1.1358161622136778,0.05565265255140325,0.6666666666666666,32.6,0.0,0.6153846153846154,0.0,356001,0
20.8,124.53431372549021,0.4,1.2746979436069379,1.0,1.0,24.066666666666666,1.0,9.166666666666666,109.72804972804971,0.8333333333333334,1.0012043512043511,0.05565265255140325,0.0,17.91111111111111,0.5,0.6153846153846154,0.6363636363636364,356002,1
8.764705882352942,151.08597285067873,0.29411764705882354,1.2657882007039667,1.0,0.5,14.139917019313023,0.75,4.333333333333333,70.0,0.3333333333333333,1.2109529750857593,3.5,0.25,19.166666666666668,1.2111305305102806,0.6153846153846154,1.0,356003,1
1.1395021158781424,100.0,0.05565265255140325,0.801644880174292,1.6666666666666667,0.5,17.67222222222222,1.04,13.26086956521739,119.21996909478402,0.6086956521739131,1.0183555480647217,0.05565265255140325,0.75,24.240000000000002,0.0,0.6153846153846154,0.6,356004,0
13.571428571428571,103.69370022256395,1.0,0.9455271023880045,3.6666666666666665,0.6666666666666666,24.066666666666666,0.6518842175171344,16.625,95.81292799759224,0.6875,1.2044200532505023,5.0,0.75,20.599999999999998,1.7,0.6666666666666666,0.5,356005,1
1.1395021158781424,100.0,0.05565265255140325,1.1078237690546253,2.0,0.0,24.150000000000002,1.4,7.0,65.75263504611331,0.125,1.2493252361673413,0.05565265255140325,1.0,24.166666666666668,0.0,0.6666666666666666,0.5625,356006,0
11.523809523809524,112.69173808647494,0.5714285714285714,1.581063813339649,2.3333333333333335,1.0,26.766666666666666,0.9833333333333334,8.153846153846153,109.46747696747697,0.5384615384615384,1.2086976861539136,4.0,0.5,24.208333333333332,0.6611305305102807,0.6,0.5384615384615384,356007,1
1.1395021158781424,100.0,0.05565265255140325,1.0376966171083817,2.75,0.75,26.86666666666667,1.6,9.96,111.63255372078902,0.68,1.1646702784942964,0.05565265255140325,0.75,16.55658368597969,0.0,0.6,0.4,356008,0
7.166666666666667,83.49206349206348,0.3333333333333333,0.9455271023880045,3.4,0.6666666666666666,24.066666666666666,1.3966666666666667,5.571428571428571,95.1800580372009,0.2857142857142857,0.9788220551378446,4.0,0.0,17.416666666666668,0.5741064397393566,0.6666666666666666,1.0,356009,1
22.0,314.2857142857143,0.0,1.1535933942873073,1.5,0.5,16.75,0.818550884183801,12.916666666666666,152.84147869674186,0.25,0.96340190816935,1.0,0.0,22.92325035264636,0.6666666666666666,0.6666666666666666,0.42857142857142855,356010,1
1.1395021158781424,100.0,0.05565265255140325,1.3823679294908562,4.5,0.41666666666666663,17.133333333333336,1.2,12.272727272727273,141.6999666999667,0.6363636363636364,1.174121151577379,0.05565265255140325,0.5,23.777777777777775,2.0,0.6,0.36363636363636365,356011,0
6.235294117647059,122.62605042016806,0.23529411764705882,1.2505288643528822,0.05565265255140325,0.75,20.033333333333335,0.8,5.5,162.5,0.0,0.6560185185185186,1.25,0.0,13.801028130424136,1.0111305305102807,0.6,1.0,356012,1
18.65,120.38328405903769,0.8,1.2746979436069379,1.0,1.0,24.066666666666666,0.5,10.25,83.61111111111111,1.0,1.2866215340373,3.0,0.5,25.325000000000003,1.3211305305102807,0.6153846153846154,0.2222222222222222,356013,1
8.15,93.2407372039725,0.5,0.9139478542394794,4.0,0.75,26.46666666666667,1.2,14.2,119.25378151260504,0.4,0.9402173107568309,2.5,0.6666666666666666,25.900000000000002,2.1,0.6153846153846154,0.42857142857142855,356014,1
1.1395021158781424,100.0,0.05565265255140325,1.0500288750288749,0.05565265255140325,1.0,20.42222222222222,0.0,1.1395021158781424,100.0,0.05565265255140325,0.9875185122761568,0.05565265255140325,0.75,25.46666666666667,0.0,0.6153846153846154,0.5833333333333334,356015,1
17.40909090909091,121.6575035388974,0.22727272727272727,0.8553303303303302,4.0,1.0,24.066666666666666,0.5,9.666666666666666,77.58519258519259,0.8333333333333334,1.088488626920464,4.5,0.5,26.522222222222226,1.0111305305102807,0.6,0.6363636363636364,356016,1
1.1395021158781424,100.0,0.05565265255140325,0.9455271023880045,1.0,0.6666666666666666,24.066666666666663,1.125,18.0,132.6846779298288,0.25,1.0973417592843588,0.05565265255140325,0.75,20.28333333333333,0.0,0.6666666666666666,0.5,356017,0
2.857142857142857,50.95238095238095,0.42857142857142855,0.5597222222222222,2.0,0.0,6.328805908201912,0.6722610610205614,3.9375,57.23665223665223,0.3125,0.7688168384762814,4.0,0.18181818181818182,16.208333333333332,0.75,0.4375,0.0,361530,0
8.0,85.49019607843138,0.3333333333333333,0.6903558933161688,2.0,0.5,14.125,1.111111111111111,5.7,85.2069597069597,0.4,0.8105500821018062,1.0,1.0,11.213167371959381,1.0,0.4375,0.5,361531,0
11.333333333333334,128.9553656220323,0.4444444444444444,1.0429043385034902,2.0,0.5,15.803084391272407,0.8139131631378508,10.058823529411764,99.93013042321002,0.23529411764705882,0.8768563488056924,2.0,0.5,19.45658368597969,0.7518842175171344,0.0,0.5,361656,0
3.0,75.0,0.0,0.8768563488056924,3.5,0.5,20.266666666666666,1.1518842175171342,6.444444444444445,117.40580407247074,0.5555555555555556,0.9913170369161884,0.05565265255140325,0.5,25.48888888888889,1.2,0.0,0.7142857142857143,361660,0
6.5,175.0,0.5,0.9050306991483462,2.0,0.0,26.166666666666668,1.25,16.333333333333332,148.30465830465832,0.4444444444444444,1.260021958717611,3.0,0.6190476190476191,21.927777777777777,1.6,0.46153846153846156,0.6666666666666666,366622,0
14.333333333333334,235.0,0.3333333333333333,1.229333683462751,4.25,0.8166666666666667,18.891666666666666,1.188913163137851,9.411764705882353,100.18321210004781,0.35294117647058826,0.9847704847704848,1.0,0.0,20.306583685979692,0.32782632627570163,0.5454545454545454,0.875,366708,1
1.1395021158781424,100.0,0.05565265255140325,1.074982746721877,1.0,0.0,27.899999999999995,1.1555555555555557,15.833333333333334,196.1854047723613,0.5833333333333334,1.1649498327759198,0.05565265255140325,0.5,24.4,0.0,0.5,0.6666666666666666,386494,0
8.0,89.41693121693123,0.4666666666666667,1.1052922171437995,0.05565265255140325,0.1778846153846154,23.083333333333332,0.0,1.1395021158781424,100.0,0.05565265255140325,1.1199228427300774,4.0,0.7857142857142857,27.900000000000002,0.8333333333333334,0.5151515151515151,0.16666666666666666,386535,0
1.1395021158781424,100.0,0.05565265255140325,1.0505872880553189,0.05565265255140325,0.5,10.106583685979691,0.027826326275701627,21.25,194.29713804713805,0.0,1.3154206493133436,0.05565265255140325,0.6507936507936507,23.906666666666666,0.0,0.4166666666666667,0.6,387563,1
16.5,199.5415464165464,0.375,1.6328211942220585,1.0,0.4222222222222222,24.650000000000002,1.5278263262757017,10.2,122.94372294372292,0.2,1.608665271252142,1.0,0.5,16.005555555555556,0.3680798298045175,0.5,0.5384615384615384,387564,1
1.1395021158781424,100.0,0.05565265255140325,0.742495126705653,1.3333333333333333,0.48214285714285715,15.625,0.9711305305102804,7.625,100.6874549062049,0.1875,1.031370301501991,0.05565265255140325,0.5470085470085471,17.16,0.0,0.4772727272727273,0.5,392615,0
6.0,120.0,1.0,0.9291819291819291,1.5,0.0,15.652777777777779,0.25339159153084195,5.6923076923076925,109.56607495069032,0.15384615384615385,1.1746031746031746,1.0,0.5952380952380952,9.661417724605739,0.05565265255140325,0.2,0.42857142857142855,401076,0
16.0,123.9379563654365,0.5652173913043478,1.2057151067649778,0.05565265255140325,0.7083333333333333,16.098250352646357,0.05565265255140325,1.1395021158781424,100.0,0.05565265255140325,1.1633308074366029,8.333333333333334,0.1778846153846154,22.983333333333334,0.8644638638436138,0.5151515151515151,0.7142857142857143,403375,1
14.222222222222221,109.8369417849531,0.6666666666666666,1.1799743867893275,2.6666666666666665,1.0,22.666666666666668,1.213913163137851,18.75,106.09371485605038,0.8125,1.1690314043299237,8.4,0.1778846153846154,20.65658368597969,1.3800000000000001,0.5151515151515151,0.6,403385,1
12.2,125.4897500160658,0.5,1.215969264147193,0.05565265255140325,1.0,24.4,0.0,1.1395021158781424,100.0,0.05565265255140325,1.1284626864781657,5.0,0.1778846153846154,21.555555555555557,0.9296619952949121,0.5151515151515151,0.6,403386,1
12.0,140.77999485894222,0.3076923076923077,1.2934877998248742,2.0,1.0,17.989917019313022,0.4371017683676021,6.875,88.65575396825396,0.5,0.7674603174603174,1.6666666666666667,0.25,19.01316737195938,1.5139131631378508,0.5454545454545454,0.5,406197,1
